100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,0,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,0,1,1,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,1,0,0,1,5,100,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,0,1,1,1,0,1,5,100,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,0,1,0,1,1,1,5,100,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,6,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,6,100,100,100,100,100,100,100
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,100,100,100,100,100,100
1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,100,100,100,100,100,100
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,100,100,100,100
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,100,100,100,100
1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,100,100
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,100,100
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
